t_seconds,phase,depth,rss_mb,batch_id
282.6835,solve.va_sample,2,942.770,1
283.1837,solve.va_sample,2,942.770,1
283.6840,solve.va_sample,2,942.770,1
284.1842,solve.va_sample,2,942.770,1
284.6844,solve.va_sample,2,942.770,1
285.1846,solve.va_sample,2,942.770,1
285.6849,solve.va_sample,2,942.770,1
286.1851,solve.va_sample,2,942.770,1
286.6853,solve.va_sample,2,942.770,1
287.1856,solve.va_sample,2,942.770,1
287.6858,solve.va_sample,2,942.770,1
288.1860,solve.va_sample,2,942.770,1
288.6862,solve.va_sample,2,942.770,1
289.1865,solve.va_sample,2,942.770,1
289.6867,solve.va_sample,2,942.770,1
290.1870,solve.va_sample,2,942.770,1
290.6872,solve.va_sample,2,942.770,1
291.1875,solve.va_sample,2,942.770,1
291.6877,solve.va_sample,2,942.770,1
292.1879,solve.va_sample,2,942.770,1
292.6881,solve.va_sample,2,942.770,1
293.1884,solve.va_sample,2,942.770,1
293.6886,solve.va_sample,2,942.770,1
294.1889,solve.va_sample,2,942.770,1
294.6891,solve.va_sample,2,942.770,1
295.1893,solve.va_sample,2,942.770,1
295.6896,solve.va_sample,2,942.770,1
296.1898,solve.va_sample,2,942.770,1
296.6900,solve.va_sample,2,942.770,1
297.1902,solve.va_sample,2,942.770,1
297.6905,solve.va_sample,2,942.770,1
298.1907,solve.va_sample,2,942.770,1
298.6910,solve.va_sample,2,942.770,1
299.1912,solve.va_sample,2,942.770,1
299.6914,solve.va_sample,2,942.770,1
300.1917,solve.va_sample,2,942.770,1
300.6919,solve.va_sample,2,942.770,1
301.1922,solve.va_sample,2,942.770,1
301.6924,solve.va_sample,2,942.770,1
302.1927,solve.va_sample,2,942.770,1
302.6930,solve.va_sample,2,942.770,1
303.1932,solve.va_sample,2,942.770,1
303.6935,solve.va_sample,2,942.770,1
304.1938,solve.va_sample,2,942.770,1
304.6940,solve.va_sample,2,942.770,1
305.1942,solve.va_sample,2,942.770,1
305.6945,solve.va_sample,2,942.770,1
306.1947,solve.va_sample,2,942.770,1
306.6950,solve.va_sample,2,942.770,1
307.1953,solve.va_sample,2,942.770,1
307.6955,solve.va_sample,2,942.770,1
