t_seconds,phase,depth,rss_mb,batch_id
318.2559,solve.va_sample,2,326.523,
318.7562,solve.va_sample,2,326.523,
319.2564,solve.va_sample,2,326.523,
319.7566,solve.va_sample,2,326.523,
320.2569,solve.va_sample,2,326.523,
320.7571,solve.va_sample,2,326.523,
321.2574,solve.va_sample,2,326.523,
321.7576,solve.va_sample,2,326.523,
322.2579,solve.va_sample,2,326.523,
322.7581,solve.va_sample,2,326.523,
323.2583,solve.va_sample,2,326.523,
323.7586,solve.va_sample,2,326.523,
324.2589,solve.va_sample,2,326.523,
324.7591,solve.va_sample,2,326.523,
325.2593,solve.va_sample,2,326.523,
325.7596,solve.va_sample,2,326.523,
326.2599,solve.va_sample,2,326.523,
326.7601,solve.va_sample,2,326.523,
327.2603,solve.va_sample,2,326.523,
327.7606,solve.va_sample,2,326.523,
328.2608,solve.va_sample,2,326.523,
328.7611,solve.va_sample,2,326.523,
329.2613,solve.va_sample,2,326.523,
329.7615,solve.va_sample,2,326.523,
330.2618,solve.va_sample,2,326.523,
330.7620,solve.va_sample,2,326.523,
331.2623,solve.va_sample,2,326.523,
331.7625,solve.va_sample,2,326.523,
332.2628,solve.va_sample,2,326.523,
332.7630,solve.va_sample,2,326.523,
333.2633,solve.va_sample,2,326.523,
333.7635,solve.va_sample,2,326.523,
334.2638,solve.va_sample,2,326.523,
